FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.comments.length,submission_sets.comments.url,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
5214,2,2014-08-04T15:52:10.740223+00:00,568,POINT (-73.9585430000000059 40.8082300000000018),0,239187,previous-suggestion,Morningside Heights,1/25/2012 0:00:00,119th street/amsterdam is a block of graduate/faculty housing as well as offices to a number of the university's facilities. plus it doesn't hurt that i live/work here :) and want to step out of my place and pick up a bike like i used to in bcn!!!,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239187/support,,2014-08-04T15:52:10.747477+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239187,,elif,True
5212,0,2014-08-04T15:52:10.716328+00:00,568,POINT (-73.9516339999999985 40.8243960000000001),0,239186,previous-suggestion,Hamilton Heights,,Close to my house,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239186/support,,2014-08-04T15:52:10.719266+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239186,,United States,True
5213,0,2014-08-04T15:52:10.700189+00:00,568,POINT (-73.9504960000000011 40.7530130000000028),0,239185,previous-suggestion,Hunters Point,,A lot of people live near here,,,,,,2014-08-04T15:52:10.702930+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239185,,United States,True
5210,1,2014-08-04T15:52:10.565206+00:00,568,POINT (-73.9805869999999999 40.7798009999999991),0,239184,previous-suggestion,Upper West Side,1/24/2012 0:00:00,,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239184/support,,2014-08-04T15:52:10.568692+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239184,,Steve,True
5211,1,2014-08-04T15:52:10.538322+00:00,568,POINT (-73.9779039999999952 40.7788100000000000),0,239183,previous-suggestion,Upper West Side,1/24/2012 0:00:00,,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239183/support,,2014-08-04T15:52:10.544212+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239183,,Steve,True
5209,2,2014-08-04T15:52:10.456793+00:00,568,POINT (-73.9791539999999941 40.7793970000000030),0,239182,previous-suggestion,Upper West Side,1/24/2012 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239182/support,,2014-08-04T15:52:10.460449+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239182,,Steve,True
5208,1,2014-08-04T15:52:10.400499+00:00,568,POINT (-73.9761689999999987 40.7780899999999988),0,239181,previous-suggestion,Upper West Side,1/24/2012 0:00:00,,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239181/support,,2014-08-04T15:52:10.403612+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239181,,Steve,True
5207,1,2014-08-04T15:52:10.363230+00:00,568,POINT (-73.9776630000000068 40.7787429999999986),0,239180,previous-suggestion,Upper West Side,1/24/2012 0:00:00,,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239180/support,,2014-08-04T15:52:10.366137+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239180,,Steve,True
5202,1,2014-08-04T15:52:10.284285+00:00,568,POINT (-73.9031389999999959 40.7477519999999984),0,239179,previous-suggestion,Woodside,1/24/2012 0:00:00,,,,,,,2014-08-04T15:52:10.292776+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239179,,,True
5206,0,2014-08-04T15:52:10.272001+00:00,568,POINT (-73.9730909999999966 40.6388120000000015),0,239178,previous-suggestion,Kensington,,I can't think of any better location to put bike hubs than along Ocean Parkway for a myriad of reasons: 1) Ocean Parkway was the first dedicated bike path built in the United State 2) biking the city to the beach,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239178/support,,2014-08-04T15:52:10.275921+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239178,,Jeff Surowka,True
5205,1,2014-08-04T15:52:10.168387+00:00,568,POINT (-74.0077129999999954 40.6546049999999966),0,239177,previous-suggestion,Windsor Terrace,1/24/2012 0:00:00,Right in front of Costco. Great for commuters.,,,6,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239177/support,,2014-08-04T15:52:10.171574+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239177,,,True
5204,1,2014-08-04T15:52:10.149275+00:00,568,POINT (-73.9620510000000024 40.6700599999999994),0,239176,previous-suggestion,Crown Heights,1/24/2012 0:00:00,It's a nice meeting spot and it's in my neighborhood.,,,,,,2014-08-04T15:52:10.152543+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239176,,,True
5203,2,2014-08-04T15:52:10.037531+00:00,568,POINT (-74.0104170000000039 40.6522599999999983),0,239175,previous-suggestion,New York,1/24/2012 0:00:00,A great location because of all the business in the area. Costco is near by making that more accessible.,,,,,,2014-08-04T15:52:10.040216+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239175,,,True
5201,0,2014-08-04T15:52:10.013889+00:00,568,POINT (-73.9396169999999984 40.7501579999999990),0,239174,previous-suggestion,Long Island City,,So many transportation options come together here - bikes should be included! There is a new park here and so much residential,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239174/support,,2014-08-04T15:52:10.016253+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239174,,,True
5200,1,2014-08-04T15:52:09.920242+00:00,568,POINT (-73.8755450000000025 40.6719549999999970),0,239173,previous-suggestion,East New York,1/24/2012 0:00:00,dafdsafdsafdsafdsafdsafdsafdsafdsafdsafdsafdsafdsafdsafsdafdsafsdafdasfasdfadsfasdfasdfasdfsdafdafdsafsdafdsafdsfadsfasdfasdfasdfsdafsadfasdfasdfasdfsafsdfadfasdfsadfasdfasdf,,,,,,2014-08-04T15:52:09.923552+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239173,,asdfsadfasdf,True
5198,2,2014-08-04T15:52:09.853255+00:00,568,POINT (-73.9384589999999946 40.8503139999999973),0,239172,previous-suggestion,Washington Heights,1/23/2012 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239172/support,,2014-08-04T15:52:09.855963+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239172,,Rosemary,True
5197,1,2014-08-04T15:52:09.841336+00:00,568,POINT (-73.9382010000000065 40.8176160000000010),0,239171,previous-suggestion,Manhattan,1/23/2012 0:00:00,i live here and so do many other cyclists. Harlem shouldn't be forgotten about in this initiative.,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239171/support,,2014-08-04T15:52:09.845837+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239171,,dante puleio,True
5199,1,2014-08-04T15:52:09.839282+00:00,568,POINT (-73.9853439999999978 40.6821910000000031),0,239170,previous-suggestion,Boerum Hill,1/23/2012 0:00:00,This is the best corner ever!,,,,,,2014-08-04T15:52:09.844350+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239170,,Joe Bills,True
5196,0,2014-08-04T15:52:09.758501+00:00,568,POINT (-73.9946240000000017 40.6808970000000016),0,239169,previous-suggestion,Boerum Hill,,I could bike to red hook and park slope,,,,,,2014-08-04T15:52:09.765093+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239169,,Daria,True
5195,1,2014-08-04T15:52:09.664230+00:00,568,POINT (-73.9699159999999978 40.7928640000000016),0,239168,previous-suggestion,Upper West Side,1/23/2012 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239168/support,,2014-08-04T15:52:09.666760+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239168,,,True
5193,4,2014-08-04T15:52:09.657244+00:00,568,POINT (-73.9503890000000013 40.7796390000000031),0,239167,previous-suggestion,Upper East Side,1/22/2012 0:00:00,It is near our apartment and it will be fun to bike through Central Park and also way easier to bike uptown that waiting for the buses along 3rd Ave.,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239167/support,,2014-08-04T15:52:09.660481+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239167,,,True
5192,1,2014-08-04T15:52:09.615923+00:00,568,POINT (-73.9663319999999942 40.8084569999999971),0,239166,previous-suggestion,Morningside Heights,1/22/2012 0:00:00,,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239166/support,,2014-08-04T15:52:09.619962+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239166,,,True
5194,2,2014-08-04T15:52:09.606207+00:00,568,POINT (-73.9442739999999930 40.7914499999999975),0,239165,previous-suggestion,East Harlem,1/22/2012 0:00:00,Don't forget about the poorer parts of the city!!,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239165/support,,2014-08-04T15:52:09.609326+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239165,,,True
5190,1,2014-08-04T15:52:09.470899+00:00,568,POINT (-73.9786699999999939 40.6839969999999980),0,239164,previous-suggestion,Boerum Hill,1/20/2012 0:00:00,its close to my apt and so many subways! Tourtists could bike here or fro and ride the train on the other way,,,,,,2014-08-04T15:52:09.473370+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239164,,,True
5191,1,2014-08-04T15:52:09.431667+00:00,568,POINT (-73.9905439999999999 40.6510439999999988),0,239163,previous-suggestion,Windsor Terrace,1/22/2012 0:00:00,,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239163/support,,2014-08-04T15:52:09.434141+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239163,,,True
5188,1,2014-08-04T15:52:09.428220+00:00,568,POINT (-73.9580279999999988 40.7594059999999985),0,239162,previous-suggestion,Upper East Side,1/20/2012 0:00:00,,,,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239162/support,,2014-08-04T15:52:09.433953+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239162,,Ingrid,True
5189,0,2014-08-04T15:52:09.292554+00:00,568,POINT (-74.1020900000000040 40.6434440000000023),0,239161,previous-suggestion,Randall Manor,,I live here,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239161/support,,2014-08-04T15:52:09.294868+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239161,,,True
5187,5,2014-08-04T15:52:09.277789+00:00,568,POINT (-73.9532319999999999 40.7081810000000033),0,239160,previous-suggestion,Williamsburg,1/19/2012 0:00:00,,,,,,,2014-08-04T15:52:09.280369+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239160,,,True
5186,2,2014-08-04T15:52:09.226031+00:00,568,POINT (-73.9527170000000069 40.8107389999999981),0,239159,previous-suggestion,Harlem,1/19/2012 0:00:00,,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239159/support,,2014-08-04T15:52:09.229500+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239159,,,True
5184,0,2014-08-04T15:52:09.125492+00:00,568,POINT (-73.9597550000000012 40.7706450000000018),0,239158,previous-suggestion,Upper East Side,,This spot is close to many young families who are quick to rent a bike. Plus,,,,,,2014-08-04T15:52:09.128600+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239158,,,True
5183,1,2014-08-04T15:52:09.117296+00:00,568,POINT (-73.9138679999999937 40.7653060000000025),0,239157,previous-suggestion,Long Island City,1/19/2012 0:00:00,THERE IS NO OTHER TRANSPORTATION OPTIONS,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239157/support,,2014-08-04T15:52:09.120738+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239157,,DARIA,True
5185,3,2014-08-04T15:52:09.104658+00:00,568,POINT (-73.9553030000000007 40.6698719999999980),0,239156,previous-suggestion,Crown Heights,1/19/2012 0:00:00,A central intersection along Eastern Parkway!,,,,,,2014-08-04T15:52:09.106987+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239156,,Emi,True
5182,1,2014-08-04T15:52:09.014703+00:00,568,POINT (-73.9857509999999934 40.7805159999999987),0,239155,previous-suggestion,Upper West Side,1/19/2012 0:00:00,Great location for UWS'ders looking to bike downtown via the greenway.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239155/comments,12,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239155/support,,2014-08-04T15:52:09.017446+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239155,,,True
5181,0,2014-08-04T15:52:08.937667+00:00,568,POINT (-73.9458829999999949 40.7309729999999988),0,239154,previous-suggestion,Greenpoint,1/18/2012 0:00:00,I WORK AT THE TREATMENT PLANT,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239154/support,,2014-08-04T15:52:08.940710+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239154,,DAVID,True
5179,3,2014-08-04T15:52:08.930089+00:00,568,POINT (-73.9634570000000053 40.8037709999999976),0,239153,previous-suggestion,Upper West Side,1/18/2012 0:00:00,Residents who manage this public garden would gladly allow a bike share station here.,,,,,,2014-08-04T15:52:08.934517+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239153,,Tom,True
5180,2,2014-08-04T15:52:08.917977+00:00,568,POINT (-73.9441659999999956 40.7461419999999990),0,239152,previous-suggestion,Hunters Point,1/18/2012 0:00:00,This provides easy access to all LIC residents and also makes it easier to get to Brooklyn if you want to avoid public transit.,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239152/support,,2014-08-04T15:52:08.920594+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239152,,,True
5178,2,2014-08-04T15:52:08.839125+00:00,568,POINT (-73.9929609999999940 40.6826300000000032),0,239151,previous-suggestion,Boerum Hill,1/17/2012 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239151/support,,2014-08-04T15:52:08.842452+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239151,,YvoHsizo,True
5177,2,2014-08-04T15:52:08.772390+00:00,568,POINT (-73.9586829999999935 40.8099350000000030),0,239150,previous-suggestion,Morningside Heights,1/17/2012 0:00:00,This spot is right next to many Columbia/Barnard dorms and would definitely be utilized by many,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239150/support,,2014-08-04T15:52:08.775295+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239150,,Caroline,True
