FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.comments.length,submission_sets.comments.url,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
3402,4,2014-08-04T15:50:13.497021+00:00,568,POINT (-73.9539299999999997 40.7575709999999987),0,237408,previous-suggestion,Upper East Side,9/21/2011 0:00:00,Roosevelt Island needs better transportation.,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237408/support,,2014-08-04T15:50:13.508407+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237408,,Mariano,True
3401,29,2014-08-04T15:50:13.470578+00:00,568,POINT (-73.9449070000000006 40.7682649999999995),0,237407,previous-suggestion,Upper East Side,9/21/2011 0:00:00,Fantastic idea since I live in a green building!,,,,,,2014-08-04T15:50:13.473928+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237407,,Jonathan M,True
3400,3,2014-08-04T15:50:13.433207+00:00,568,POINT (-73.9766209999999944 40.6645169999999965),0,237406,previous-suggestion,Park Slope,9/21/2011 0:00:00,The best entrance to the Bandshell for Celebrate Brooklyn + all the soccer and baseball games.,,,6,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237406/support,,2014-08-04T15:50:13.436091+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237406,,,True
3399,0,2014-08-04T15:50:13.327479+00:00,568,POINT (-73.9702369999999974 40.6721989999999991),0,237405,previous-suggestion,Prospect Heights,,Grand Army is such a hub of activity - farmers market,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237405/support,,2014-08-04T15:50:13.330411+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237405,,,True
3396,2,2014-08-04T15:50:13.172022+00:00,568,POINT (-73.9536350000000056 40.7571480000000008),0,237404,previous-suggestion,Upper East Side,9/20/2011 0:00:00,tram,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237404/support,,2014-08-04T15:50:13.179538+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237404,,Mabel,True
3398,11,2014-08-04T15:50:13.164991+00:00,568,POINT (-73.9926169999999956 40.6895939999999996),0,237403,previous-suggestion,Cobble Hill,9/21/2011 0:00:00,Trader Joe's - need I say more?!,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237403/comments,11,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237403/support,,2014-08-04T15:50:13.167437+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237403,,,True
3395,28,2014-08-04T15:50:13.116566+00:00,568,POINT (-73.9435660000000041 40.7690119999999965),0,237402,previous-suggestion,Upper East Side,9/20/2011 0:00:00,I live near this location.,,,,,,2014-08-04T15:50:13.126361+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237402,,Mabel,True
3393,4,2014-08-04T15:50:13.033902+00:00,568,POINT (-73.9786270000000030 40.5923420000000021),0,237401,previous-suggestion,Gravesend,9/20/2011 0:00:00,Convenient to train and convenient to Spumoni Garden!,,,,,,2014-08-04T15:50:13.041286+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237401,,,True
3391,39,2014-08-04T15:50:12.936279+00:00,568,POINT (-73.9438339999999954 40.7685900000000032),0,237399,previous-suggestion,Upper East Side,9/20/2011 0:00:00,,,,,,,2014-08-04T15:50:12.939677+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237399,,Grant,True
3390,0,2014-08-04T15:50:12.929115+00:00,568,POINT (-73.9818999999999960 40.7736269999999976),0,237400,previous-suggestion,Upper West Side,,I want a bike station here because there it is close to the Lincoln center,,,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237400/support,,2014-08-04T15:50:12.935903+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237400,,Emilie,True
3389,0,2014-08-04T15:50:12.911905+00:00,568,POINT (-73.9245109999999954 40.7576019999999986),0,237398,previous-suggestion,Long Island City,,there's space here for a station,,,,,,2014-08-04T15:50:12.915566+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237398,,ryan,True
3387,0,2014-08-04T15:50:12.827701+00:00,568,POINT (-73.9495739999999984 40.7614060000000009),0,237397,previous-suggestion,Roosevelt Island,,I would like to ride a bike once in a while,,,,,,2014-08-04T15:50:12.830402+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237397,,Billy,True
3386,18,2014-08-04T15:50:12.732136+00:00,568,POINT (-73.9441659999999956 40.7684599999999975),0,237396,previous-suggestion,Upper East Side,9/20/2011 0:00:00,,,,,,,2014-08-04T15:50:12.737070+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237396,,,True
3383,4,2014-08-04T15:50:12.649322+00:00,568,POINT (-73.8890739999999937 40.7533189999999976),0,237395,previous-suggestion,Jackson Heights,9/20/2011 0:00:00,Great access to one of the very few good bike routes in the second most populous borough.,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237395/support,,2014-08-04T15:50:12.653679+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237395,,David,True
3385,26,2014-08-04T15:50:12.647723+00:00,568,POINT (-73.9439299999999946 40.7684909999999974),0,237394,previous-suggestion,Upper East Side,9/20/2011 0:00:00,I live here and could ride to the subway station,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237394/support,,2014-08-04T15:50:12.652139+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237394,,Arie,True
3384,32,2014-08-04T15:50:12.577214+00:00,568,POINT (-73.9444780000000037 40.7685409999999990),0,237393,previous-suggestion,Upper East Side,9/20/2011 0:00:00,I live near this location,,,,,,2014-08-04T15:50:12.581086+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237393,,Nina,True
3381,5,2014-08-04T15:50:12.427599+00:00,568,POINT (-73.9531790000000058 40.7576999999999998),0,237392,previous-suggestion,Upper East Side,9/20/2011 0:00:00,,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237392/support,,2014-08-04T15:50:12.430706+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237392,,Ilias Lamdouar,True
3382,27,2014-08-04T15:50:12.394483+00:00,568,POINT (-73.9442630000000065 40.7684110000000004),0,237391,previous-suggestion,Upper East Side,9/20/2011 0:00:00,I live there,,,,,,2014-08-04T15:50:12.397330+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237391,,Andrei,True
3380,0,2014-08-04T15:50:12.356328+00:00,568,POINT (-73.9440699999999964 40.7684500000000014),0,237390,previous-suggestion,Upper East Side,,I live here and would like to ride to work,,,,,,2014-08-04T15:50:12.358810+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237390,,Harold,True
3379,1,2014-08-04T15:50:12.334478+00:00,568,POINT (-74.0138180000000006 40.6741359999999972),0,237389,previous-suggestion,Red Hook,9/20/2011 0:00:00,,,,,,,2014-08-04T15:50:12.341482+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237389,,,True
3377,31,2014-08-04T15:50:12.136501+00:00,568,POINT (-73.9446389999999951 40.7688089999999974),0,237387,previous-suggestion,Upper East Side,9/20/2011 0:00:00,I live nearby and it would be great to have bikes available to ride the mile long trip to the subway or tram.,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237387/support,,2014-08-04T15:50:12.141012+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237387,,Dan,True
3378,3,2014-08-04T15:50:12.132289+00:00,568,POINT (-73.9400040000000018 40.7075869999999966),0,237388,previous-suggestion,Williamsburg,9/20/2011 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237388/support,,2014-08-04T15:50:12.139158+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237388,,,True
3376,0,2014-08-04T15:50:12.106128+00:00,568,POINT (-73.9513230000000021 40.7603009999999983),0,237386,previous-suggestion,Roosevelt Island,,Roosevelt Island is a beautiful,,,,,,2014-08-04T15:50:12.113103+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237386,,Anne,True
3375,4,2014-08-04T15:50:12.095680+00:00,568,POINT (-73.9110139999999944 40.7760639999999981),0,237385,previous-suggestion,Steinway,9/20/2011 0:00:00,close to everything,,,,,,2014-08-04T15:50:12.098210+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237385,,Jason,True
3373,0,2014-08-04T15:50:11.898914+00:00,568,POINT (-73.9793569999999931 40.6607979999999998),0,237384,previous-suggestion,Windsor Terrace,,Located near major bike routes,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237384/support,,2014-08-04T15:50:11.903509+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237384,,,True
3374,0,2014-08-04T15:50:11.886596+00:00,568,POINT (-73.9059929999999952 40.7762150000000005),0,237383,previous-suggestion,Astoria,,Easy to ride to the bus,,,,,,2014-08-04T15:50:11.889011+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237383,,,True
3372,4,2014-08-04T15:50:11.833247+00:00,568,POINT (-73.9511619999999965 40.7104819999999989),0,237382,previous-suggestion,Williamsburg,9/20/2011 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237382/support,,2014-08-04T15:50:11.837209+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237382,,killian,True
3371,33,2014-08-04T15:50:11.803529+00:00,568,POINT (-73.9437479999999994 40.7680859999999967),0,237381,previous-suggestion,Upper East Side,9/20/2011 0:00:00,,,,,,,2014-08-04T15:50:11.810879+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237381,,,True
3369,0,2014-08-04T15:50:11.661822+00:00,568,POINT (-73.9510329999999954 40.7108399999999975),0,237380,previous-suggestion,Williamsburg,,close to where I live,,,,,,2014-08-04T15:50:11.666316+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237380,,,True
3370,4,2014-08-04T15:50:11.613835+00:00,568,POINT (-73.9536509999999936 40.7106449999999995),0,237379,previous-suggestion,Williamsburg,9/20/2011 0:00:00,great location,,,,,,2014-08-04T15:50:11.616617+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237379,,hulla,True
3368,0,2014-08-04T15:50:11.582292+00:00,568,POINT (-73.9440120000000007 40.7687919999999977),0,237378,previous-suggestion,Upper East Side,,Roosevelt Island is perfect for this concept because there are very few cars on the island,,,,,,2014-08-04T15:50:11.584877+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237378,,Mark Christensen,True
3367,0,2014-08-04T15:50:11.549849+00:00,568,POINT (-74.1443770000000058 40.6315000000000026),0,237377,previous-suggestion,Mariner's Harbor,,Close to the Bayonne Bridge,,,,,,2014-08-04T15:50:11.552506+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237377,,,True
3366,3,2014-08-04T15:50:11.401710+00:00,568,POINT (-73.9965020000000067 40.6774070000000023),0,237376,previous-suggestion,Gowanus,9/20/2011 0:00:00,Its a great location because of the open sidewalks and high population of young people likely to use it.,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237376/support,,2014-08-04T15:50:11.409858+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237376,,Joe Lennon,True
3363,0,2014-08-04T15:50:11.372478+00:00,568,POINT (-73.9447140000000047 40.7690449999999984),0,237375,previous-suggestion,Upper East Side,,On Roosevelt Island where the red bus is our only form of transportation,,,,,,2014-08-04T15:50:11.389066+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237375,,,True
3365,0,2014-08-04T15:50:11.279518+00:00,568,POINT (-73.9527489999999972 40.7593249999999969),0,237374,previous-suggestion,Roosevelt Island,,Roosevelt Island is a great place to bike. They are currently constructing a new park on the south part of the island,,,,,,2014-08-04T15:50:11.282119+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237374,,Joanna,True
3364,0,2014-08-04T15:50:11.267610+00:00,568,POINT (-73.9539189999999991 40.7569039999999987),0,237373,previous-suggestion,Upper East Side,,This is where people embark and disembark from the Tram. There should also be stations at Island House,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237373/support,,2014-08-04T15:50:11.269986+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237373,,William Sinclair,True
3362,34,2014-08-04T15:50:11.063593+00:00,568,POINT (-73.9435759999999931 40.7686220000000006),0,237372,previous-suggestion,Upper East Side,9/20/2011 0:00:00,I live in Octagon and usually either walk to the subway or take a local shuttle. The bike would save my time significantly.,,,,,,2014-08-04T15:50:11.073742+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237372,,Michael Sabin,True
3361,34,2014-08-04T15:50:11.060880+00:00,568,POINT (-73.9438770000000005 40.7687039999999996),0,237371,previous-suggestion,Upper East Side,9/20/2011 0:00:00,Its the smart and green thing to do,,,,,,2014-08-04T15:50:11.066227+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237371,,,True
3360,37,2014-08-04T15:50:10.967610+00:00,568,POINT (-73.9444029999999941 40.7688169999999985),0,237370,previous-suggestion,Upper East Side,9/20/2011 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237370/support,,2014-08-04T15:50:10.970191+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237370,,Ann,True
3358,38,2014-08-04T15:50:10.852326+00:00,568,POINT (-73.9435869999999937 40.7690369999999973),0,237369,previous-suggestion,Upper East Side,9/20/2011 0:00:00,The Octagon is a great place for the bike share. It is the furthest north residence and plenty of residents use the bus multiple times on a daily basis. Having a bike option will help with rush hour bus crowds.,,,,,,2014-08-04T15:50:10.855358+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237369,,,True
3359,0,2014-08-04T15:50:10.849276+00:00,568,POINT (-73.9814169999999933 40.7736269999999976),0,237368,previous-suggestion,Upper West Side,,It's clause to the AMNH,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237368/support,,2014-08-04T15:50:10.853250+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237368,,Sophie,True
3357,3,2014-08-04T15:50:10.777516+00:00,568,POINT (-73.9790140000000065 40.6629059999999996),0,237367,previous-suggestion,Park Slope,9/28/2011 0:00:00,It's at both Prospect Park and the 15th Street F stop.,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237367/support,,2014-08-04T15:50:10.793975+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237367,,Brian,True
3355,9,2014-08-04T15:50:10.662262+00:00,568,POINT (-73.9611819999999938 40.7312170000000009),0,237366,previous-suggestion,Greenpoint,9/28/2011 0:00:00,I want to get off the ferry and bike.,,,,,,2014-08-04T15:50:10.669828+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237366,,Pepin,True
3356,2,2014-08-04T15:50:10.662857+00:00,568,POINT (-73.9437700000000007 40.7684599999999975),0,237365,previous-suggestion,Upper East Side,9/28/2011 0:00:00,,,,,,,2014-08-04T15:50:10.665849+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237365,,,True
3353,39,2014-08-04T15:50:10.533094+00:00,568,POINT (-73.9447990000000033 40.7686220000000006),0,237364,previous-suggestion,Upper East Side,9/20/2011 0:00:00,,,,,,,2014-08-04T15:50:10.544913+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237364,,,True
3354,3,2014-08-04T15:50:10.529031+00:00,568,POINT (-73.9314629999999937 40.7519130000000018),0,237363,previous-suggestion,Long Island City,9/20/2011 0:00:00,It would be great to get to and from the train station! It is a perfect idea...,,,,,,2014-08-04T15:50:10.532549+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237363,,David Whitwell,True
3351,0,2014-08-04T15:50:10.433857+00:00,568,POINT (-73.9542940000000044 40.7302249999999972),0,237362,previous-suggestion,Greenpoint,,It would be very convenient for people to get around Greenpoint once getting off of the G. It would also provide a good alternative for the G,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237362/support,,2014-08-04T15:50:10.438975+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237362,,Billy Tennant,True
3352,40,2014-08-04T15:50:10.421960+00:00,568,POINT (-73.9440910000000002 40.7686059999999983),0,237361,previous-suggestion,Upper East Side,9/20/2011 0:00:00,I live here at the Octagon on roosevelt island and would like to bike to the subway or tram. thanks!,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237361/support,,2014-08-04T15:50:10.430521+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237361,,Lorraine Clark,True
3348,6,2014-08-04T15:50:10.262014+00:00,568,POINT (-73.8690789999999993 40.8308389999999974),0,237360,previous-suggestion,Soundview Bruckner,9/20/2011 0:00:00,,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237360/support,,2014-08-04T15:50:10.281852+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237360,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
3350,4,2014-08-04T15:50:10.265509+00:00,568,POINT (-73.7943630000000041 40.7883860000000027),0,237359,previous-suggestion,Clearview,9/20/2011 0:00:00,,,,,,,2014-08-04T15:50:10.268372+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237359,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
3349,1,2014-08-04T15:50:10.121998+00:00,568,POINT (-73.8872319999999974 40.8491190000000017),0,237358,previous-suggestion,East Tremont,9/20/2011 0:00:00,,,,,,,2014-08-04T15:50:10.132900+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237358,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
3347,4,2014-08-04T15:50:10.109990+00:00,568,POINT (-73.8013229999999965 40.7282250000000019),0,237357,previous-suggestion,Pomonok,9/28/2011 0:00:00,Large synagogue nearby where everybody drives to it and parks. Having bicycles available would make things easier for those coming and going.,,,,,,2014-08-04T15:50:10.114437+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237357,,Emanuel,True
3346,3,2014-08-04T15:50:09.942915+00:00,568,POINT (-73.9448639999999955 40.7685409999999990),0,237356,previous-suggestion,Upper East Side,9/28/2011 0:00:00,,,,,,,2014-08-04T15:50:09.946455+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237356,,,True
3345,4,2014-08-04T15:50:09.898859+00:00,568,POINT (-73.9921669999999949 40.6698390000000032),0,237355,previous-suggestion,Gowanus,9/20/2011 0:00:00,I live here and I would use it all the time! There is also a whole foods moving in on 3rd Ave and 3rd street. One there would be useful too. I also work in the neighborhood as a cat sitter so a bike station would be awesome for quick visits!,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237355/support,,2014-08-04T15:50:09.901560+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237355,,,True
3343,4,2014-08-04T15:50:09.881874+00:00,568,POINT (-73.8879620000000017 40.8165180000000021),0,237354,previous-suggestion,Hunts Point,9/20/2011 0:00:00,,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237354/support,,2014-08-04T15:50:09.886632+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237354,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
3344,11,2014-08-04T15:50:09.882784+00:00,568,POINT (-73.8744429999999994 40.8289240000000007),0,237353,previous-suggestion,Soundview Bruckner,9/20/2011 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237353/support,,2014-08-04T15:50:09.885091+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237353,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
3342,3,2014-08-04T15:50:09.741643+00:00,568,POINT (-73.9115869999999973 40.6973240000000018),0,237352,previous-suggestion,Ridgewood,9/20/2011 0:00:00,this is where the urban planning high school is located!,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237352/support,,2014-08-04T15:50:09.744223+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237352,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
3341,4,2014-08-04T15:50:09.666658+00:00,568,POINT (-73.9096129999999931 40.6959739999999996),0,237351,previous-suggestion,Ridgewood,9/20/2011 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237351/support,,2014-08-04T15:50:09.670908+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237351,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
3340,2,2014-08-04T15:50:09.641092+00:00,568,POINT (-73.9175089999999955 40.6947380000000010),0,237350,previous-suggestion,Bushwick,9/20/2011 0:00:00,,,,,,,2014-08-04T15:50:09.649749+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237350,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
3339,1,2014-08-04T15:50:09.619105+00:00,568,POINT (-73.9146769999999975 40.6923280000000034),0,237349,previous-suggestion,Bushwick,9/20/2011 0:00:00,,,,,,,2014-08-04T15:50:09.621930+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237349,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
3337,9,2014-08-04T15:50:09.563627+00:00,568,POINT (-73.9374860000000069 40.7677959999999970),0,237348,previous-suggestion,Astoria,9/20/2011 0:00:00,everyone bike to costco!,,,,,,2014-08-04T15:50:09.566100+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237348,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
3336,6,2014-08-04T15:50:09.442582+00:00,568,POINT (-73.9195050000000009 40.7724029999999971),0,237347,previous-suggestion,Long Island City,9/20/2011 0:00:00,it's right next to the entrance of the triboro bridge!,,,,,,2014-08-04T15:50:09.448616+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237347,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
3335,5,2014-08-04T15:50:09.386464+00:00,568,POINT (-73.9193609999999950 40.7621529999999979),0,237346,previous-suggestion,Long Island City,9/20/2011 0:00:00,Queens really needs more cycling support. Bike lanes and a bike share would be great. Steinway is a hub of the area and the nearby bike paths offer access to Manhattan and Brooklyn.,,,,,,2014-08-04T15:50:09.392513+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237346,,,True
