FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.comments.length,submission_sets.comments.url,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
1277,7,2014-08-04T15:47:56.621662+00:00,568,POINT (-73.9102630000000005 40.7763559999999998),0,235295,previous-suggestion,Steinway,9/15/2011 0:00:00,its a great idea.,,,,,,2014-08-04T15:47:56.624422+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235295,,Kashish,True
1275,5,2014-08-04T15:47:56.600306+00:00,568,POINT (-73.9659670000000062 40.7899880000000010),0,235294,previous-suggestion,Upper West Side,9/15/2011 0:00:00,Columbia Grammar and Preparatory School (as well as Dwight and Trevor) are all located in the 90's and CPW. It would be a great way for students and teachers alike to get to and from school. It promotes exercise. Also on 90th Street and CPW there is a p,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235294/support,,2014-08-04T15:47:56.603467+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235294,http://a2.twimg.com/profile_images/1504141674/twitter_normal.jpg,NWiener,True
1272,21,2014-08-04T15:47:56.489978+00:00,568,POINT (-73.9666760000000068 40.7812490000000025),0,235293,previous-suggestion,Upper East Side,9/15/2011 0:00:00,we need some in the park - not just at the edge.,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235293/support,,2014-08-04T15:47:56.492746+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235293,,howard miller,True
1274,11,2014-08-04T15:47:56.480124+00:00,568,POINT (-73.9221079999999944 40.8674520000000001),0,235292,previous-suggestion,Inwood,9/15/2011 0:00:00,This is were i live.,,,,,,2014-08-04T15:47:56.482511+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235292,,zacarias,True
1273,0,2014-08-04T15:47:56.445179+00:00,568,POINT (-73.9877900000000039 40.7818650000000034),0,235291,previous-suggestion,Upper West Side,,It's the best place to ride a bike along the 'Riverside Park'. We don't need to bring our own,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235291/support,,2014-08-04T15:47:56.447923+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235291,,Jihye Lee,True
1271,4,2014-08-04T15:47:56.397093+00:00,568,POINT (-74.0310699999999997 40.6234060000000028),0,235290,previous-suggestion,Bay Ridge,9/15/2011 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235290/support,,2014-08-04T15:47:56.399805+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235290,,,True
1270,6,2014-08-04T15:47:56.326471+00:00,568,POINT (-73.9500670000000042 40.7857970000000023),0,235289,previous-suggestion,Upper East Side,9/15/2011 0:00:00,near subway and hospital,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235289/support,,2014-08-04T15:47:56.329400+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235289,,,True
1269,20,2014-08-04T15:47:56.294057+00:00,568,POINT (-73.9379229999999978 40.8528620000000018),0,235288,previous-suggestion,Washington Heights,9/15/2011 0:00:00,,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235288/support,,2014-08-04T15:47:56.297409+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235288,,Karen,True
1268,16,2014-08-04T15:47:56.284289+00:00,568,POINT (-73.9929180000000031 40.6658029999999968),0,235287,previous-suggestion,Park Slope,9/15/2011 0:00:00,It is a very busy subway station and it would be very nice to able to ride a bike from this location to the park.,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235287/support,,2014-08-04T15:47:56.286749+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235287,,Jonathan Cope,True
1267,6,2014-08-04T15:47:56.243166+00:00,568,POINT (-73.9724910000000051 40.6771630000000002),0,235286,previous-suggestion,Prospect Heights,9/15/2011 0:00:00,,,,12,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235286/support,,2014-08-04T15:47:56.245773+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235286,,Garret,True
1266,5,2014-08-04T15:47:56.186174+00:00,568,POINT (-73.9093189999999964 40.7733670000000004),0,235285,previous-suggestion,Astoria,9/15/2011 0:00:00,,,,,,,2014-08-04T15:47:56.188517+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235285,,,True
1265,8,2014-08-04T15:47:56.119813+00:00,568,POINT (-73.9081860000000006 40.8164930000000012),0,235284,previous-suggestion,Longwood,9/15/2011 0:00:00,I am wat bike tran station here so i am go visit yolapda and go pay openbve k tain,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235284/support,,2014-08-04T15:47:56.122144+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235284,,Allynb65,True
1264,10,2014-08-04T15:47:56.103397+00:00,568,POINT (-73.9781119999999959 40.6834440000000015),0,235283,previous-suggestion,Boerum Hill,9/15/2011 0:00:00,It makes sense to have a bike when you get off the LIRR or out of one of the biggest Subway hubs in Brooklyn,,,,,,2014-08-04T15:47:56.106248+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235283,,,True
1263,5,2014-08-04T15:47:56.040229+00:00,568,POINT (-73.9586290000000020 40.7836360000000013),0,235282,previous-suggestion,Upper East Side,9/15/2011 0:00:00,It would make it much easier to get back and forth from the UWS & UES (typically requires at least one transfer on public transportation),,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235282/support,,2014-08-04T15:47:56.042860+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235282,,,True
1259,3,2014-08-04T15:47:56.019097+00:00,568,POINT (-73.9208629999999971 40.7171030000000016),0,235281,previous-suggestion,Maspeth,9/15/2011 0:00:00,this is the middle of nowhere and I work out here!,,,,,,2014-08-04T15:47:56.023100+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235281,,Zoe,True
1261,14,2014-08-04T15:47:55.950537+00:00,568,POINT (-73.9673839999999956 40.7877950000000027),0,235280,previous-suggestion,Upper West Side,9/15/2011 0:00:00,I would volunteer and shop in this area even more frequently,,,11,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235280/support,,2014-08-04T15:47:55.952857+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235280,,,True
1262,0,2014-08-04T15:47:55.944875+00:00,568,POINT (-73.9177990000000023 40.8160919999999976),0,235279,previous-suggestion,Mott Haven,,149th Street / 3rd Avenue... It feels like a small Times Square and Downtown area,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235279/support,,2014-08-04T15:47:55.951663+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235279,,Ozzzy,True
1260,10,2014-08-04T15:47:55.896013+00:00,568,POINT (-73.8968840000000000 40.7063830000000024),0,235278,previous-suggestion,Ridgewood,9/15/2011 0:00:00,The people of Ridgewood would really appreciate some better transportation options. Cant wait to start biking!,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235278/support,,2014-08-04T15:47:55.898955+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235278,,Julita,True
1258,6,2014-08-04T15:47:55.789514+00:00,568,POINT (-73.9613540000000000 40.7959499999999977),0,235277,previous-suggestion,Upper West Side,9/15/2011 0:00:00,I live here and would use it to run errands or bike in the park,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235277/support,,2014-08-04T15:47:55.791880+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235277,,,True
1256,6,2014-08-04T15:47:55.724257+00:00,568,POINT (-73.9242540000000048 40.7739520000000013),0,235275,previous-suggestion,Long Island City,9/15/2011 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235275/support,,2014-08-04T15:47:55.727782+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235275,,Shane,True
1257,6,2014-08-04T15:47:55.723306+00:00,568,POINT (-73.8671980000000019 40.6528630000000035),0,235276,previous-suggestion,Spring Creek,9/15/2011 0:00:00,,,,,,,2014-08-04T15:47:55.725799+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235276,,Zoe,True
1255,7,2014-08-04T15:47:55.717876+00:00,568,POINT (-73.8847070000000059 40.6508930000000035),0,235274,previous-suggestion,Spring Creek,9/15/2011 0:00:00,These are HUGE high rises full of people who would love access to a bike to get around Starette City and such. Imagine being able to bike to Gateway and back.,,,,,,2014-08-04T15:47:55.725653+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235274,,Zoe,True
1254,9,2014-08-04T15:47:55.618933+00:00,568,POINT (-73.9954070000000002 40.6793600000000026),0,235273,previous-suggestion,Gowanus,9/15/2011 0:00:00,I would use it all the time. I love this idea!!,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235273/support,,2014-08-04T15:47:55.621562+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235273,,Chris,True
1252,0,2014-08-04T15:47:55.549024+00:00,568,POINT (-73.9189319999999981 40.8726759999999985),0,235272,previous-suggestion,Inwood,,I want a bike share here because it is a wonderful alternative to get to work downtown,,,,,,2014-08-04T15:47:55.551371+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235272,,Noah,True
1251,13,2014-08-04T15:47:55.546924+00:00,568,POINT (-73.9606670000000008 40.8099190000000007),0,235271,previous-suggestion,Morningside Heights,9/15/2011 0:00:00,Teachers College has lots of bike riders!,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235271/support,,2014-08-04T15:47:55.549433+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235271,,,True
1253,4,2014-08-04T15:47:55.539021+00:00,568,POINT (-73.8487010000000055 40.7311809999999994),0,235270,previous-suggestion,Flushing Meadows,9/16/2011 0:00:00,A lot of businesses/restaurants in the area.,,,,,,2014-08-04T15:47:55.541553+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235270,,,True
1250,45,2014-08-04T15:47:55.434008+00:00,568,POINT (-73.9582639999999998 40.8153920000000028),0,235269,previous-suggestion,Manhattanville,9/15/2011 0:00:00,It is very convenient at the crossing,,,10,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235269/support,,2014-08-04T15:47:55.436360+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235269,,,True
1249,13,2014-08-04T15:47:55.361476+00:00,568,POINT (-74.0037080000000032 40.6830020000000019),0,235268,previous-suggestion,Red Hook,9/15/2011 0:00:00,Its a long walk from over here. A bike would be great!,,,8,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235268/support,,2014-08-04T15:47:55.365606+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235268,,Frank,True
1245,2,2014-08-04T15:47:55.356060+00:00,568,POINT (-73.9946350000000024 40.6871209999999977),0,235267,previous-suggestion,Cobble Hill,9/15/2011 0:00:00,,,,,,,2014-08-04T15:47:55.358456+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235267,,tim reed,True
1248,11,2014-08-04T15:47:55.341721+00:00,568,POINT (-73.7943309999999997 40.7214280000000031),0,235266,previous-suggestion,Hillcrest,9/15/2011 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235266/support,,2014-08-04T15:47:55.345077+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235266,http://graph.facebook.com/76300273/picture?type=large,Katie,True
1247,0,2014-08-04T15:47:55.231823+00:00,568,POINT (-73.9575130000000058 40.7854069999999993),0,235265,previous-suggestion,Upper East Side,,This location is surrounded by schools and museums. It will be used throughout the day,,,,,,2014-08-04T15:47:55.234735+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235265,,Clifford,True
1246,6,2014-08-04T15:47:55.174470+00:00,568,POINT (-73.9993659999999949 40.6746729999999985),0,235264,previous-suggestion,Gowanus,9/15/2011 0:00:00,would be convenient to get a bike and go to the subway station with it. would shorten my commute!,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235264/support,,2014-08-04T15:47:55.176776+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235264,,,True
1243,0,2014-08-04T15:47:55.116953+00:00,568,POINT (-73.9527070000000037 40.7110029999999981),0,235263,previous-suggestion,Williamsburg,,This general area is a pretty central spot,,,,,,2014-08-04T15:47:55.119556+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235263,,Kee,True
1244,0,2014-08-04T15:47:55.082981+00:00,568,POINT (-73.9534359999999964 40.7195249999999973),0,235262,previous-suggestion,Williamsburg,,It's close to the L,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235262/support,,2014-08-04T15:47:55.085289+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235262,,,True
1242,4,2014-08-04T15:47:55.024819+00:00,568,POINT (-74.0010269999999934 40.6802660000000031),0,235261,previous-suggestion,Red Hook,9/15/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235261/comments,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235261/support,,2014-08-04T15:47:55.027155+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235261,,Frank,True
1241,0,2014-08-04T15:47:54.939726+00:00,568,POINT (-73.9510329999999954 40.8261249999999976),0,235260,previous-suggestion,Hamilton Heights,,being close to hudson greenway would make logical sense and. Likewis,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235260/support,,2014-08-04T15:47:54.942229+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235260,,josh,True
1240,0,2014-08-04T15:47:54.915151+00:00,568,POINT (-73.9595730000000060 40.7169880000000006),0,235259,previous-suggestion,Williamsburg,,There is already a row of bike locks here,,,,,,2014-08-04T15:47:54.918021+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235259,,Damien,True
1239,0,2014-08-04T15:47:54.865426+00:00,568,POINT (-73.9402829999999938 40.7505150000000000),0,235258,previous-suggestion,Long Island City,,There is a beautiful big new pedestrian plaza there,,,,,,2014-08-04T15:47:54.877879+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235258,,Juli,True
1238,4,2014-08-04T15:47:54.844052+00:00,568,POINT (-74.0629559999999998 40.6081739999999982),0,235257,previous-suggestion,Shore Acres,9/15/2011 0:00:00,,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235257/support,,2014-08-04T15:47:54.846611+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235257,,mary,True
1237,11,2014-08-04T15:47:54.749340+00:00,568,POINT (-73.9227730000000065 40.7553589999999986),0,235256,previous-suggestion,Long Island City,9/15/2011 0:00:00,Great location with tons of shops near by. On the bike path towards the water or an easy shot over to Greenpoint.,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235256/support,,2014-08-04T15:47:54.754574+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235256,,Erica Dagley,True
1236,0,2014-08-04T15:47:54.745150+00:00,568,POINT (-73.9521490000000057 40.8269420000000025),0,235255,previous-suggestion,Hamilton Heights,,there is easy access to Riverbank State Park,,,7,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235255/support,,2014-08-04T15:47:54.747727+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235255,,,True
1234,19,2014-08-04T15:47:54.703670+00:00,568,POINT (-73.9823719999999980 40.7785510000000002),0,235254,previous-suggestion,Upper West Side,9/15/2011 0:00:00,72nd subway station,,,7,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235254/support,,2014-08-04T15:47:54.706136+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235254,,steve,True
1235,9,2014-08-04T15:47:54.690596+00:00,568,POINT (-73.9585859999999968 40.8095610000000022),0,235253,previous-suggestion,Morningside Heights,9/15/2011 0:00:00,It would be super to have bike stations nearby! thanks for the great initiative to make NY closer to the people living here,,,,,,2014-08-04T15:47:54.692948+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235253,,wing,True
1233,2,2014-08-04T15:47:54.569652+00:00,568,POINT (-73.9810520000000054 40.6717439999999968),0,235252,previous-suggestion,Park Slope,9/15/2011 0:00:00,Near my house and many schools,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235252/support,,2014-08-04T15:47:54.572257+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235252,,Jonathan Retseck,True
1230,17,2014-08-04T15:47:54.566481+00:00,568,POINT (-73.8967880000000008 40.8623120000000029),0,235251,previous-suggestion,Fordham,9/15/2011 0:00:00,,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235251/support,,2014-08-04T15:47:54.571004+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235251,,Jane,True
1232,6,2014-08-04T15:47:54.540823+00:00,568,POINT (-73.9074090000000012 40.8536780000000022),0,235250,previous-suggestion,Mount Hope,9/15/2011 0:00:00,,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235250/support,,2014-08-04T15:47:54.543210+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235250,,Jane,True
1231,4,2014-08-04T15:47:54.533161+00:00,568,POINT (-73.9129030000000000 40.8483870000000024),0,235249,previous-suggestion,Mount Hope,9/15/2011 0:00:00,major hub,,,,,,2014-08-04T15:47:54.535690+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235249,,Jane,True
