FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.comments.length,submission_sets.comments.url,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
6234,0,2014-08-04T15:53:11.308655+00:00,568,POINT (-73.9580279999999988 40.6702629999999985),0,240202,previous-suggestion,Crown Heights,,The proximity to the 2,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240202/support,,2014-08-04T15:53:11.312764+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240202,,V. Huang,True
6233,1,2014-08-04T15:53:11.290507+00:00,568,POINT (-73.8769819999999982 40.8505460000000014),0,240201,previous-suggestion,Bronx Park South,5/1/2012 0:00:00,I love the zoo! Plus it'd reach out to many people due to how many people are there every day.,,,,,,2014-08-04T15:53:11.293385+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240201,,Jenn,True
6232,1,2014-08-04T15:53:11.280695+00:00,568,POINT (-73.9460980000000063 40.6801570000000012),0,240200,previous-suggestion,Crown Heights,4/30/2012 0:00:00,I love Biking and I would prefer to get around via bicycle.,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240200/support,,2014-08-04T15:53:11.283441+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240200,,EDO,True
6231,2,2014-08-04T15:53:11.232296+00:00,568,POINT (-73.9433939999999978 40.7253809999999987),0,240199,previous-suggestion,Greenpoint,4/30/2012 0:00:00,The area around McGolrick park is not well served by other mass transit options but is a very manageable bike ride from things like the bedford and graham L stops.,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240199/support,,2014-08-04T15:53:11.235862+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240199,,Martin,True
6230,1,2014-08-04T15:53:11.161872+00:00,568,POINT (-73.9160679999999957 40.8695450000000022),0,240198,previous-suggestion,Inwood,4/30/2012 0:00:00,I live here!,,,,,,2014-08-04T15:53:11.164518+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240198,,Kate,True
6229,0,2014-08-04T15:53:11.113107+00:00,568,POINT (-73.9892169999999965 40.6655340000000010),0,240197,previous-suggestion,Park Slope,,There's 3 train stations nearby - F,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240197/support,,2014-08-04T15:53:11.115504+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240197,,Kristian Rickert,True
6227,0,2014-08-04T15:53:11.070997+00:00,568,POINT (-74.0148049999999955 40.6752260000000021),0,240195,previous-suggestion,Red Hook,,I live and work in Redhook,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240195/support,,2014-08-04T15:53:11.073747+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240195,,Valerie,True
6228,1,2014-08-04T15:53:11.067515+00:00,568,POINT (-73.9564290000000000 40.7186549999999983),0,240196,previous-suggestion,Williamsburg,4/30/2012 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240196/support,,2014-08-04T15:53:11.072312+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240196,,,True
6226,1,2014-08-04T15:53:11.003188+00:00,568,POINT (-73.9491450000000015 40.7731229999999982),0,240194,previous-suggestion,Upper East Side,4/30/2012 0:00:00,i live here and there is no convenient subways!,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240194/support,,2014-08-04T15:53:11.006320+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240194,,United States,True
6225,1,2014-08-04T15:53:10.929056+00:00,568,POINT (-74.0004610000000014 40.6910260000000008),0,240193,previous-suggestion,Cobble Hill,4/30/2012 0:00:00,Would be a great way to get between Pier 6 and Pier 1 + DUMBO.,,,,,,2014-08-04T15:53:10.935700+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240193,https://graph.facebook.com/608410454/picture?type=large,Ingrid,True
6224,0,2014-08-04T15:53:10.901581+00:00,568,POINT (-73.8965630000000004 40.7057330000000022),0,240192,previous-suggestion,Ridgewood,,it is the biggest transportation hub in Ridgewood,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240192/support,,2014-08-04T15:53:10.904141+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240192,,Steve,True
6223,1,2014-08-04T15:53:10.883712+00:00,568,POINT (-73.9630970000000048 40.8036370000000019),0,240191,previous-suggestion,Upper West Side,4/30/2012 0:00:00,,,,,,,2014-08-04T15:53:10.886215+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240191,,JC,True
6222,1,2014-08-04T15:53:10.784740+00:00,568,POINT (-73.9733700000000027 40.7825849999999974),0,240190,previous-suggestion,Upper West Side,4/30/2012 0:00:00,My apartment is too small to fit bikes inside.,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240190/support,,2014-08-04T15:53:10.788172+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240190,,JC,True
6221,1,2014-08-04T15:53:10.744503+00:00,568,POINT (-74.0145049999999998 40.6738429999999980),0,240189,previous-suggestion,Red Hook,4/30/2012 0:00:00,,,,,,,2014-08-04T15:53:10.748142+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240189,,Sandrine Delattre,True
6220,1,2014-08-04T15:53:10.709350+00:00,568,POINT (-74.0131310000000013 40.6751450000000006),0,240188,previous-suggestion,Red Hook,4/30/2012 0:00:00,WE NEED WE NEED IN RED HOOK!,,,,,,2014-08-04T15:53:10.713392+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240188,,,True
6219,0,2014-08-04T15:53:10.662913+00:00,568,POINT (-74.0174659999999989 40.6755350000000035),0,240187,previous-suggestion,Red Hook,,RED HOOK,,,6,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240187/support,,2014-08-04T15:53:10.665449+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240187,,,True
6218,0,2014-08-04T15:53:10.621561+00:00,568,POINT (-74.0176369999999935 40.6776180000000025),0,240186,previous-suggestion,Red Hook,4/30/2012 0:00:00,No public transport variety in Red Hook AT ALL !!!!,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240186/support,,2014-08-04T15:53:10.624465+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240186,,,True
6217,1,2014-08-04T15:53:10.590748+00:00,568,POINT (-73.9438449999999960 40.6729640000000003),0,240185,previous-suggestion,Crown Heights,4/30/2012 0:00:00,The Brooklyn Children's Museum is about a 15 minute walk from any subway and bus transportation isn't the easiest as well. It could increase access to the museum if there are bikes for kids as well--are there?it's also adjacent to Brower Park.,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240185/support,,2014-08-04T15:53:10.593130+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240185,,,True
6216,1,2014-08-04T15:53:10.519506+00:00,568,POINT (-74.0169510000000059 40.6780090000000030),0,240184,previous-suggestion,Red Hook,4/30/2012 0:00:00,Red Hook section of Brooklyn has NO subway(s) and one lousy bus that runs on its own time!,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240184/support,,2014-08-04T15:53:10.522303+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240184,,,True
6215,0,2014-08-04T15:53:10.479663+00:00,568,POINT (-73.9444239999999979 40.6733219999999989),0,240183,previous-suggestion,Crown Heights,,This area is over a 15 minute walk from any subway,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240183/support,,2014-08-04T15:53:10.483985+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240183,,,True
6214,1,2014-08-04T15:53:10.435443+00:00,568,POINT (-74.0159639999999968 40.6754379999999998),0,240182,previous-suggestion,Red Hook,4/30/2012 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240182/support,,2014-08-04T15:53:10.437767+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240182,,,True
6212,1,2014-08-04T15:53:10.377901+00:00,568,POINT (-73.9534150000000068 40.7248919999999970),0,240181,previous-suggestion,Williamsburg,4/30/2012 0:00:00,I live in the neighborhood and would prefer a bike (that is not stolen after one night) instead of the G train,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240181/support,,2014-08-04T15:53:10.380980+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240181,,Carina,True
6213,0,2014-08-04T15:53:10.339045+00:00,568,POINT (-73.9631779999999992 40.6755920000000017),0,240180,previous-suggestion,Prospect Heights,,This intersection is in the middle of a revitalizing commercial area,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240180/support,,2014-08-04T15:53:10.343029+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240180,,Ghan Patel,True
6211,1,2014-08-04T15:53:10.317411+00:00,568,POINT (-73.9764600000000030 40.7762749999999983),0,240179,previous-suggestion,Upper West Side,4/30/2012 0:00:00,72+cpw. great location for locals and tourists,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240179/support,,2014-08-04T15:53:10.320155+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240179,,,True
6210,1,2014-08-04T15:53:10.269861+00:00,568,POINT (-73.9575559999999967 40.7445260000000005),0,240178,previous-suggestion,Hunters Point,4/29/2012 0:00:00,Lots of people with only one subway stop,,,,,,2014-08-04T15:53:10.272534+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240178,,,True
6208,2,2014-08-04T15:53:10.165622+00:00,568,POINT (-73.9708700000000050 40.7984360000000024),0,240177,previous-suggestion,Upper West Side,4/29/2012 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240177/support,,2014-08-04T15:53:10.168714+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240177,,Adina,True
6207,1,2014-08-04T15:53:10.135667+00:00,568,POINT (-73.9334479999999985 40.7058299999999988),0,240176,previous-suggestion,Williamsburg,4/29/2012 0:00:00,Many people in my neighborhood could benefit from a bike share program. People want a dependable transportation system and they don't trust the L train.,,,,,,2014-08-04T15:53:10.139329+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240176,https://graph.facebook.com/659565426/picture?type=large,Joe Stratton,True
6209,0,2014-08-04T15:53:10.135920+00:00,568,POINT (-73.9714610000000050 40.7978430000000003),0,240175,previous-suggestion,Upper West Side,,Riverside Park needs bike love,,,,,,2014-08-04T15:53:10.138464+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240175,,Adina,True
6203,1,2014-08-04T15:53:10.045889+00:00,568,POINT (-73.9389139999999969 40.8076870000000014),0,240174,previous-suggestion,Harlem,4/28/2012 0:00:00,Worked further south on fifth avenue (74th). It will be so cool to ride a bike everyday to work. It'll keep in shape. Little concern by the trafic not use to share with two wheels.,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240174/support,,2014-08-04T15:53:10.050161+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240174,,Sophie,True
6206,1,2014-08-04T15:53:09.936765+00:00,568,POINT (-73.9355829999999941 40.6970620000000025),0,240173,previous-suggestion,Bedford-Stuyvesant,4/29/2012 0:00:00,,,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240173/support,,2014-08-04T15:53:09.940464+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240173,,Dominic,True
6204,1,2014-08-04T15:53:09.909312+00:00,568,POINT (-73.9545949999999976 40.7566429999999968),0,240172,previous-suggestion,Upper East Side,4/29/2012 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240172/support,,2014-08-04T15:53:09.911869+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240172,,emin,True
6205,1,2014-08-04T15:53:09.832559+00:00,568,POINT (-73.8788919999999933 40.6467570000000009),0,240171,previous-suggestion,Spring Creek,4/29/2012 0:00:00,The Spring Creek towers have high residential density but inadquate transport access. This location is near the Brooklyn Sports Club.,,,,,,2014-08-04T15:53:09.835133+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240171,,Daniel,True
6202,1,2014-08-04T15:53:09.751709+00:00,568,POINT (-73.7436660000000046 40.5948989999999981),0,240170,previous-suggestion,Far Rockaway,4/28/2012 0:00:00,Rockaway Beach Boardwalk,,,,,,2014-08-04T15:53:09.754001+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240170,,,True
6201,0,2014-08-04T15:53:09.646142+00:00,568,POINT (-73.9103489999999965 40.8966210000000032),0,240169,previous-suggestion,Riverdale,,We are near 2 colleges,,,,,,2014-08-04T15:53:09.654184+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240169,,edward,True
6200,1,2014-08-04T15:53:09.639902+00:00,568,POINT (-73.9882829999999956 40.7747969999999995),0,240168,previous-suggestion,Upper West Side,4/28/2012 0:00:00,I will bike to work,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240168/support,,2014-08-04T15:53:09.642645+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240168,,,True
6199,1,2014-08-04T15:53:09.616308+00:00,568,POINT (-73.8609749999999963 40.7310220000000029),0,240167,previous-suggestion,Corona,4/28/2012 0:00:00,,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240167/support,,2014-08-04T15:53:09.619169+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240167,,,True
6195,0,2014-08-04T15:53:09.463977+00:00,568,POINT (-73.9078810000000033 40.8891270000000020),0,240166,previous-suggestion,Kingsbridge,,Wouldn't it be great to cycle to and from the subway,,,,,,2014-08-04T15:53:09.466557+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240166,,Lauren,True
6196,1,2014-08-04T15:53:09.449578+00:00,568,POINT (-73.9931650000000047 40.6884560000000022),0,240165,previous-suggestion,Cobble Hill,4/27/2012 0:00:00,,,,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240165/support,,2014-08-04T15:53:09.453930+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240165,,,True
6197,1,2014-08-04T15:53:09.449529+00:00,568,POINT (-73.9792599999999965 40.7915670000000006),0,240164,previous-suggestion,Upper West Side,4/28/2012 0:00:00,yuioi,,,,,,2014-08-04T15:53:09.452267+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240164,,utut,True
6198,0,2014-08-04T15:53:09.436469+00:00,568,POINT (-73.8815529999999967 40.7499949999999984),0,240163,previous-suggestion,Jackson Heights,,Since this area is so dense,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240163/support,,2014-08-04T15:53:09.438889+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240163,,,True
6191,1,2014-08-04T15:53:08.120959+00:00,568,POINT (-73.9511190000000056 40.7853899999999996),0,240162,previous-suggestion,Upper East Side,4/26/2012 0:00:00,,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240162/support,,2014-08-04T15:53:08.124121+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240162,,samantha,True
6192,1,2014-08-04T15:53:08.077881+00:00,568,POINT (-73.9751940000000019 40.6802869999999999),0,240161,previous-suggestion,Prospect Heights,4/26/2012 0:00:00,this neighborhood could need some more bikes!,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240161/support,,2014-08-04T15:53:08.080267+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240161,,samantha,True
6194,0,2014-08-04T15:53:08.076728+00:00,568,POINT (-74.0179810000000060 40.6518370000000004),0,240160,previous-suggestion,New York,,There is no one suggested there yet!!! We need bike station every where! Is the best way to go around. More stations more bikers,,,,,,2014-08-04T15:53:08.079319+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240160,,Bernardo Reis,True
6193,1,2014-08-04T15:53:08.072608+00:00,568,POINT (-73.9495840000000015 40.7810119999999969),0,240159,previous-suggestion,Upper East Side,4/26/2012 0:00:00,its convenient & i can bike home from work,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240159/support,,2014-08-04T15:53:08.076205+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240159,,United States,True
6190,1,2014-08-04T15:53:06.928188+00:00,568,POINT (-73.9535429999999963 40.7899719999999988),0,240158,previous-suggestion,Upper East Side,4/26/2012 0:00:00,,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240158/support,,2014-08-04T15:53:06.933983+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240158,,Anne,True
6189,1,2014-08-04T15:53:06.883339+00:00,568,POINT (-73.8981749999999948 40.8624390000000020),0,240157,previous-suggestion,Fordham,4/26/2012 0:00:00,can find some space here,,,,,,2014-08-04T15:53:06.885936+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240157,,,True
6186,1,2014-08-04T15:53:06.824154+00:00,568,POINT (-73.9565690000000018 40.7746989999999983),0,240156,previous-suggestion,Upper East Side,4/25/2012 0:00:00,I live here,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240156/support,,2014-08-04T15:53:06.826753+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240156,,Alex,True
6187,1,2014-08-04T15:53:06.789734+00:00,568,POINT (-73.9185460000000063 40.8334309999999974),0,240155,previous-suggestion,Concourse,4/25/2012 0:00:00,bronx housing court,,,,,,2014-08-04T15:53:06.792228+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240155,,,True
6188,1,2014-08-04T15:53:06.765925+00:00,568,POINT (-73.9355400000000031 40.8499890000000008),0,240154,previous-suggestion,Washington Heights,4/25/2012 0:00:00,,,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240154/support,,2014-08-04T15:53:06.769663+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240154,,,True
6185,1,2014-08-04T15:53:06.625619+00:00,568,POINT (-74.0121440000000064 40.6776199999999974),0,240153,previous-suggestion,Red Hook,4/25/2012 0:00:00,Red Hook has great attractions and no public transportation. It would be a great bike ride from Pier 6.,,,,,,2014-08-04T15:53:06.628231+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240153,,Angela H,True
6184,0,2014-08-04T15:53:06.611064+00:00,568,POINT (-73.9619330000000019 40.6547910000000030),0,240152,previous-suggestion,Prospect Park South,,It is right outside the subway,,,,,,2014-08-04T15:53:06.614145+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240152,,Michael George,True
6183,1,2014-08-04T15:53:06.580656+00:00,568,POINT (-73.9033909999999992 40.7455330000000018),0,240151,previous-suggestion,Woodside,4/25/2012 0:00:00,This is the neighborhood transit center.,,,,,,2014-08-04T15:53:06.583292+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240151,,,True
6182,1,2014-08-04T15:53:06.474034+00:00,568,POINT (-73.9524059999999963 40.7296729999999982),0,240150,previous-suggestion,Greenpoint,4/25/2012 0:00:00,,,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240150/support,,2014-08-04T15:53:06.476985+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240150,https://graph.facebook.com/1434805012/picture?type=large,Carlene Cooke,True
6181,0,2014-08-04T15:53:06.435949+00:00,568,POINT (-73.9627059999999972 40.7197850000000017),0,240149,previous-suggestion,Williamsburg,,it would be great to have a bikeshare right next to the ferry,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240149/support,,2014-08-04T15:53:06.438535+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240149,,,True
6180,1,2014-08-04T15:53:06.406750+00:00,568,POINT (-73.9955790000000064 40.6871859999999970),0,240148,previous-suggestion,Cobble Hill,4/24/2012 0:00:00,I live nearby,,,,,,2014-08-04T15:53:06.424828+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240148,,Svetlana,True
6179,3,2014-08-04T15:53:06.398940+00:00,568,POINT (-73.9288779999999974 40.7048059999999978),0,240147,previous-suggestion,Williamsburg,4/24/2012 0:00:00,,,,,,,2014-08-04T15:53:06.402986+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240147,,Alex,True
6177,1,2014-08-04T15:53:06.289751+00:00,568,POINT (-73.9147260000000017 40.7822060000000022),0,240146,previous-suggestion,Steinway,4/24/2012 0:00:00,,,,,,,2014-08-04T15:53:06.292396+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240146,,Sharai,True
6178,0,2014-08-04T15:53:06.287187+00:00,568,POINT (-73.9470419999999962 40.7842210000000023),0,240145,previous-suggestion,Upper East Side,,I live near this location,,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240145/support,,2014-08-04T15:53:06.289766+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/240145,,Lauren S.,True
